"Taxon","WorldID","Armature_type","Armature"
"Vachellia.erioloba",16409,4,1
"Vachellia.erioloba",16036,4,1
"Vachellia.erioloba",18207,4,1
"Vachellia.erioloba",18204,4,1
"Vachellia.erioloba",18195,4,1
"Vachellia.erioloba",16043,4,1
"Vachellia.erioloba",19633,4,1
"Vachellia.erioloba",16755,4,1
"Vachellia.erythrophloea",24693,NA,NA
"Vachellia.etbaica",31904,NA,NA
"Vachellia.etbaica",32263,NA,NA
"Vachellia.etbaica",33700,NA,NA
"Vachellia.etbaica",31544,NA,NA
"Vachellia.etbaica",31903,NA,NA
"Vachellia.etbaica",31543,NA,NA
"Vachellia.etbaica",33699,NA,NA
"Vachellia.etbaica",34420,NA,NA
"Vachellia.etbaica",35139,NA,NA
"Vachellia.etbaica.subsp..australis",28657,NA,NA
"Vachellia.etbaica.subsp..australis",25778,NA,NA
"Vachellia.etbaica.subsp..etbaica",37657,NA,NA
"Vachellia.etbaica.subsp..etbaica",35858,NA,NA
"Vachellia.etbaica.subsp..etbaica",35499,NA,NA
"Vachellia.etbaica.subsp..etbaica",32269,NA,NA
"Vachellia.etbaica.subsp..etbaica",33702,NA,NA
"Vachellia.etbaica.subsp..etbaica",34419,NA,NA
"Vachellia.etbaica.subsp..platycarpa",33700,NA,NA
"Vachellia.etbaica.subsp..platycarpa",25419,NA,NA
"Vachellia.etbaica.subsp..platycarpa",29740,NA,NA
"Vachellia.etbaica.subsp..platycarpa",25417,NA,NA
"Vachellia.etbaica.subsp..platycarpa",25777,NA,NA
"Vachellia.etbaica.subsp..platycarpa",25778,NA,NA
"Vachellia.etbaica.subsp..platycarpa",28297,NA,NA
"Vachellia.etbaica.subsp..platycarpa",28657,NA,NA
"Vachellia.etbaica.subsp..platycarpa",29020,NA,NA
"Vachellia.etbaica.subsp..platycarpa",26859,NA,NA
"Vachellia.etbaica.subsp..platycarpa",27937,NA,NA
"Vachellia.etbaica.subsp..platycarpa",28296,NA,NA
"Vachellia.etbaica.subsp..platycarpa",26137,NA,NA
"Vachellia.etbaica.subsp..platycarpa",27578,NA,NA
"Vachellia.etbaica.subsp..platycarpa",26497,NA,NA
"Vachellia.etbaica.subsp..platycarpa",26855,NA,NA
"Vachellia.etbaica.subsp..platycarpa",27218,NA,NA
"Vachellia.etbaica.subsp..platycarpa",25779,NA,NA
"Vachellia.etbaica.subsp..uncinata",27222,NA,NA
"Vachellia.etbaica.subsp..uncinata",27580,NA,NA
"Vachellia.etbaica.subsp..uncinata",28303,NA,NA
"Vachellia.etbaica.subsp..uncinata",28655,NA,NA
"Vachellia.etbaica.subsp..uncinata",29015,NA,NA
"Vachellia.etbaica.subsp..uncinata",26501,NA,NA
"Vachellia.etbaica.subsp..uncinata",27219,NA,NA
"Vachellia.etbaica.subsp..uncinata",29018,NA,NA
"Vachellia.etbaica.subsp..uncinata",25420,NA,NA
"Vachellia.etbaica.subsp..uncinata",29740,NA,NA
"Vachellia.etbaica.subsp..uncinata",29749,NA,NA
"Vachellia.etbaica.subsp..uncinata",30100,NA,NA
"Vachellia.etbaica.subsp..uncinata",30099,NA,NA
"Vachellia.etbaica.subsp..uncinata",32270,NA,NA
"Vachellia.etbaica.subsp..uncinata",33338,NA,NA
"Vachellia.etbaica.subsp..uncinata",31542,NA,NA
"Vachellia.etbaica.subsp..uncinata",34420,NA,NA
"Vachellia.etbaica.subsp..uncinata",34419,NA,NA
"Vachellia.etbaica.subsp..uncinata",32258,NA,NA
"Vachellia.etbaica.subsp..uncinata",32265,NA,NA
"Vachellia.etbaica.subsp..uncinata",31550,NA,NA
"Vachellia.etbaica.subsp..uncinata",31904,NA,NA
"Vachellia.etbaica.subsp..uncinata",30819,NA,NA
"Vachellia.etbaica.subsp..uncinata",31540,NA,NA
"Vachellia.etbaica.subsp..uncinata",31905,NA,NA
"Vachellia.etbaica.subsp..uncinata",31906,NA,NA
"Vachellia.etbaica.subsp..uncinata",32269,NA,NA
"Vachellia.etbaica.subsp..uncinata",32268,NA,NA
"Vachellia.exuvialis",16051,4,1
"Vachellia.exuvialis",16052,4,1
"Vachellia.exuvialis",16412,4,1
"Vachellia.farnesiana",35007,4,1
"Vachellia.farnesiana",16323,4,1
"Vachellia.farnesiana",17409,4,1
"Vachellia.farnesiana",17405,4,1
"Vachellia.farnesiana",19564,4,1
"Vachellia.farnesiana",19216,4,1
"Vachellia.farnesiana",19575,4,1
"Vachellia.farnesiana",42563,4,1
"Vachellia.farnesiana",29264,4,1
"Vachellia.farnesiana",28905,4,1
"Vachellia.farnesiana",18483,4,1
"Vachellia.farnesiana",18482,4,1
"Vachellia.farnesiana",19220,4,1
"Vachellia.farnesiana",18484,4,1
"Vachellia.farnesiana",18477,4,1
"Vachellia.farnesiana",29265,4,1
"Vachellia.farnesiana",17049,4,1
"Vachellia.farnesiana",18491,4,1
"Vachellia.farnesiana",24980,4,1
"Vachellia.farnesiana",24624,4,1
"Vachellia.farnesiana",40763,4,1
"Vachellia.farnesiana",19576,4,1
"Vachellia.farnesiana",17396,4,1
"Vachellia.farnesiana",37520,4,1
"Vachellia.farnesiana",16691,4,1
"Vachellia.farnesiana",17418,4,1
"Vachellia.farnesiana",18124,4,1
"Vachellia.farnesiana",40764,4,1
"Vachellia.farnesiana",19218,4,1
"Vachellia.farnesiana",37883,4,1
"Vachellia.farnesiana",41110,4,1
"Vachellia.farnesiana",41105,4,1
"Vachellia.farnesiana",15964,4,1
"Vachellia.farnesiana",28185,4,1
"Vachellia.farnesiana",39313,4,1
"Vachellia.farnesiana",19579,4,1
"Vachellia.farnesiana",19913,4,1
"Vachellia.farnesiana",17764,4,1
"Vachellia.farnesiana",40762,4,1
"Vachellia.farnesiana",38960,4,1
"Vachellia.farnesiana",37539,4,1
"Vachellia.farnesiana",37876,4,1
"Vachellia.farnesiana",37882,4,1
"Vachellia.farnesiana",28904,4,1
"Vachellia.farnesiana",41499,4,1
"Vachellia.farnesiana",30363,4,1
"Vachellia.farnesiana",41823,4,1
"Vachellia.farnesiana",37899,4,1
"Vachellia.farnesiana",39317,4,1
"Vachellia.farnesiana",39322,4,1
"Vachellia.farnesiana",37522,4,1
"Vachellia.farnesiana",29987,4,1
"Vachellia.farnesiana",30005,4,1
"Vachellia.farnesiana",19937,4,1
"Vachellia.farnesiana",37540,4,1
"Vachellia.farnesiana",37879,4,1
"Vachellia.farnesiana",42188,4,1
"Vachellia.farnesiana",24615,4,1
"Vachellia.farnesiana",23540,4,1
"Vachellia.farnesiana",38602,4,1
"Vachellia.farnesiana",38953,4,1
"Vachellia.farnesiana",42189,4,1
"Vachellia.farnesiana",42203,4,1
"Vachellia.farnesiana",29624,4,1
"Vachellia.farnesiana",19934,4,1
"Vachellia.farnesiana",38956,4,1
"Vachellia.farnesiana",33599,4,1
"Vachellia.farnesiana",33931,4,1
"Vachellia.farnesiana",37870,4,1
"Vachellia.farnesiana",37881,4,1
"Vachellia.farnesiana",40776,4,1
"Vachellia.farnesiana",14882,4,1
"Vachellia.farnesiana",28545,4,1
"Vachellia.farnesiana",35004,4,1
"Vachellia.farnesiana",41108,4,1
"Vachellia.farnesiana",37162,4,1
"Vachellia.farnesiana",42204,4,1
"Vachellia.farnesiana",25701,4,1
"Vachellia.farnesiana",41124,4,1
"Vachellia.farnesiana",41125,4,1
"Vachellia.farnesiana",41131,4,1
"Vachellia.farnesiana",34319,4,1
"Vachellia.farnesiana",41139,4,1
"Vachellia.farnesiana",41464,4,1
"Vachellia.farnesiana",30348,4,1
"Vachellia.farnesiana",35722,4,1
"Vachellia.farnesiana",35724,4,1
"Vachellia.farnesiana",35747,4,1
"Vachellia.farnesiana",37898,4,1
"Vachellia.farnesiana",35039,4,1
"Vachellia.farnesiana",41123,4,1
"Vachellia.farnesiana",38238,4,1
"Vachellia.farnesiana",38241,4,1
"Vachellia.farnesiana",36082,4,1
"Vachellia.farnesiana",41132,4,1
"Vachellia.farnesiana",40766,4,1
"Vachellia.farnesiana",40771,4,1
"Vachellia.farnesiana",36436,4,1
"Vachellia.farnesiana",23143,4,1
"Vachellia.farnesiana",23537,4,1
"Vachellia.farnesiana",38625,4,1
"Vachellia.farnesiana",38952,4,1
"Vachellia.farnesiana",35756,4,1
"Vachellia.farnesiana",38230,4,1
"Vachellia.farnesiana",25340,4,1
"Vachellia.farnesiana",33574,4,1
"Vachellia.farnesiana",12002,4,1
"Vachellia.farnesiana",12003,4,1
"Vachellia.farnesiana",41133,4,1
"Vachellia.farnesiana",30347,4,1
"Vachellia.farnesiana",40770,4,1
"Vachellia.farnesiana",34645,4,1
"Vachellia.farnesiana",34649,4,1
"Vachellia.farnesiana",37158,4,1
"Vachellia.farnesiana",37160,4,1
"Vachellia.farnesiana",39311,4,1
"Vachellia.farnesiana",37515,4,1
"Vachellia.farnesiana",37517,4,1
"Vachellia.farnesiana",39339,4,1
"Vachellia.farnesiana",39667,4,1
"Vachellia.farnesiana",37536,4,1
"Vachellia.farnesiana",12006,4,1
"Vachellia.farnesiana",12362,4,1
"Vachellia.farnesiana",35719,4,1
"Vachellia.farnesiana",35721,4,1
"Vachellia.farnesiana",39677,4,1
"Vachellia.farnesiana",39678,4,1
"Vachellia.farnesiana",35743,4,1
"Vachellia.farnesiana",35754,4,1
"Vachellia.farnesiana",31065,4,1
"Vachellia.farnesiana",35758,4,1
"Vachellia.farnesiana",31427,4,1
"Vachellia.farnesiana",36081,4,1
"Vachellia.farnesiana",32135,4,1
"Vachellia.farnesiana",39672,4,1
"Vachellia.farnesiana",30345,4,1
"Vachellia.farnesiana",21373,4,1
"Vachellia.farnesiana",21703,4,1
"Vachellia.farnesiana",36111,4,1
"Vachellia.farnesiana",36437,4,1
"Vachellia.farnesiana",38601,4,1
"Vachellia.farnesiana",36439,4,1
"Vachellia.farnesiana",32869,4,1
"Vachellia.farnesiana",33213,4,1
"Vachellia.farnesiana",33572,4,1
"Vachellia.farnesiana",38954,4,1
"Vachellia.farnesiana",40405,4,1
"Vachellia.farnesiana",40417,4,1
"Vachellia.farnesiana",40760,4,1
"Vachellia.farnesiana",27089,4,1
"Vachellia.farnesiana",13085,4,1
"Vachellia.farnesiana",14166,4,1
"Vachellia.farnesiana",37157,4,1
"Vachellia.farnesiana",28183,4,1
"Vachellia.farnesiana",39312,4,1
"Vachellia.farnesiana",30708,4,1
"Vachellia.farnesiana",39700,4,1
"Vachellia.farnesiana",31068,4,1
"Vachellia.farnesiana",35359,4,1
"Vachellia.farnesiana",35361,4,1
"Vachellia.farnesiana",39671,4,1
"Vachellia.farnesiana",35399,4,1
"Vachellia.farnesiana",35717,4,1
"Vachellia.farnesiana",39673,4,1
"Vachellia.farnesiana",39674,4,1
"Vachellia.farnesiana",38593,4,1
"Vachellia.farnesiana",38595,4,1
"Vachellia.farnesiana",39683,4,1
"Vachellia.farnesiana",32520,4,1
"Vachellia.farnesiana",32855,4,1
"Vachellia.farnesiana",40399,4,1
"Vachellia.farnesiana",40029,4,1
"Vachellia.farnesiana",31428,4,1
"Vachellia.farnesiana",31429,4,1
"Vachellia.farnesiana",38243,4,1
"Vachellia.farnesiana",20654,4,1
"Vachellia.farnesiana",20294,4,1
"Vachellia.farnesiana",38592,4,1
"Vachellia.farnesiana",40767,4,1
"Vachellia.farnesiana",36804,4,1
"Vachellia.farnesiana",38596,4,1
"Vachellia.farnesiana",28182,4,1
"Vachellia.farnesiana",40058,4,1
"Vachellia.farnesiana",40390,4,1
"Vachellia.farnesiana",33214,4,1
"Vachellia.farnesiana",40404,4,1
"Vachellia.farnesiana",36471,4,1
"Vachellia.farnesiana",36799,4,1
"Vachellia.farnesiana",36800,4,1
"Vachellia.farnesiana",36801,4,1
"Vachellia.farnesiana",36802,4,1
"Vachellia.farnesiana",38589,4,1
"Vachellia.farnesiana",36108,4,1
"Vachellia.farnesiana",27490,4,1
"Vachellia.farnesiana",36435,4,1
"Vachellia.farnesiana",39309,4,1
"Vachellia.farnesiana",40043,4,1
"Vachellia.farnesiana",40027,4,1
"Vachellia.farnesiana",40400,4,1
"Vachellia.farnesiana",40031,4,1
"Vachellia.farnesiana",35364,4,1
"Vachellia.farnesiana",40037,4,1
"Vachellia.farnesiana",38588,4,1
"Vachellia.farnesiana",36084,4,1
"Vachellia.farnesiana",38979,4,1
"Vachellia.farnesiana",36803,4,1
"Vachellia.farnesiana",36109,4,1
"Vachellia.farnesiana",38984,4,1
"Vachellia.farnesiana",32507,4,1
"Vachellia.farnesiana",40032,4,1
"Vachellia.farnesiana",40391,4,1
"Vachellia.farnesiana",36797,4,1
"Vachellia.farnesiana",36465,4,1
"Vachellia.farnesiana",32146,4,1
"Vachellia.farnesiana",36450,4,1
"Vachellia.farnesiana",27100,4,1
"Vachellia.farnesiana",32136,4,1
"Vachellia.farnesiana",40042,4,1
"Vachellia.farnesiana",32147,4,1
"Vachellia.farnesiana",40038,4,1
"Vachellia.farnesiana",32505,4,1
"Vachellia.farnesiana",36440,4,1
"Vachellia.farnesiana",40403,4,1
"Vachellia.farnesiana",40402,4,1
"Vachellia.farnesiana",32155,4,1
"Vachellia.farnesiana",34320,4,1
"Vachellia.farnesiana",40041,4,1
"Vachellia.farnesiana",40039,4,1
"Vachellia.farnesiana",38983,4,1
"Vachellia.farnesiana",36083,4,1
"Vachellia.farnesiana.var..farnesiana",31077,NA,NA
"Vachellia.farnesiana.var..farnesiana",32135,NA,NA
"Vachellia.farnesiana.var..farnesiana",33572,NA,NA
"Vachellia.farnesiana.var..farnesiana",31060,NA,NA
"Vachellia.farnesiana.var..farnesiana",33933,NA,NA
"Vachellia.farnesiana.var..farnesiana",34292,NA,NA
"Vachellia.farnesiana.var..farnesiana",17764,NA,NA
"Vachellia.farnesiana.var..farnesiana",20294,NA,NA
"Vachellia.farnesiana.var..farnesiana",30363,NA,NA
"Vachellia.farnesiana.var..farnesiana",42205,NA,NA
"Vachellia.farnesiana.var..farnesiana",42204,NA,NA
"Vachellia.farnesiana.var..farnesiana",36797,NA,NA
"Vachellia.farnesiana.var..farnesiana",41464,NA,NA
"Vachellia.farnesiana.var..farnesiana",41823,NA,NA
"Vachellia.farnesiana.var..farnesiana",36111,NA,NA
"Vachellia.farnesiana.var..farnesiana",41124,NA,NA
"Vachellia.farnesiana.var..farnesiana",41125,NA,NA
"Vachellia.farnesiana.var..farnesiana",41123,NA,NA
"Vachellia.farnesiana.var..farnesiana",41121,NA,NA
"Vachellia.farnesiana.var..farnesiana",37158,NA,NA
"Vachellia.farnesiana.var..farnesiana",36800,NA,NA
"Vachellia.farnesiana.var..farnesiana",40766,NA,NA
"Vachellia.farnesiana.var..farnesiana",42196,NA,NA
"Vachellia.farnesiana.var..farnesiana",35747,NA,NA
"Vachellia.farnesiana.var..farnesiana",40764,NA,NA
"Vachellia.farnesiana.var..farnesiana",42189,NA,NA
"Vachellia.farnesiana.var..farnesiana",37515,NA,NA
"Vachellia.farnesiana.var..farnesiana",41118,NA,NA
"Vachellia.farnesiana.var..farnesiana",40760,NA,NA
"Vachellia.farnesiana.var..farnesiana",40763,NA,NA
"Vachellia.farnesiana.var..farnesiana",40401,NA,NA
"Vachellia.farnesiana.var..farnesiana",35742,NA,NA
"Vachellia.farnesiana.var..farnesiana",40042,NA,NA
"Vachellia.farnesiana.var..farnesiana",38241,NA,NA
"Vachellia.farnesiana.var..farnesiana",38952,NA,NA
"Vachellia.farnesiana.var..farnesiana",35362,NA,NA
"Vachellia.farnesiana.var..farnesiana",40403,NA,NA
"Vachellia.farnesiana.var..farnesiana",40405,NA,NA
"Vachellia.farnesiana.var..farnesiana",39339,NA,NA
"Vachellia.farnesiana.var..farnesiana",39321,NA,NA
"Vachellia.farnesiana.var..farnesiana",40041,NA,NA
"Vachellia.farnesiana.var..farnesiana",37898,NA,NA
"Vachellia.farnesiana.var..farnesiana",38243,NA,NA
"Vachellia.farnesiana.var..farnesiana",37523,NA,NA
"Vachellia.farnesiana.var..farnesiana",39682,NA,NA
"Vachellia.farnesiana.var..farnesiana",40043,NA,NA
"Vachellia.farnesiana.var..farnesiana",40400,NA,NA
"Vachellia.farnesiana.var..farnesiana",37517,NA,NA
"Vachellia.farnesiana.var..farnesiana",34649,NA,NA
"Vachellia.farnesiana.var..farnesiana",40399,NA,NA
"Vachellia.farnesiana.var..farnesiana",39683,NA,NA
"Vachellia.farnesiana.var..farnesiana",40031,NA,NA
"Vachellia.farnesiana.var..minuta",41464,NA,NA
"Vachellia.farnesiana.var..pinetorum",39340,NA,NA
"Vachellia.farnesiana.var..pinetorum",40420,NA,NA
"Vachellia.farnesiana.var..pinetorum",39339,NA,NA
"Vachellia.farnesiana.var..pinetorum",38979,NA,NA
"Vachellia.farnesiana.var..pinetorum",39338,NA,NA
"Vachellia.fischeri",25777,NA,NA
"Vachellia.fischeri",26134,NA,NA
"Vachellia.fischeri",25416,NA,NA
"Vachellia.fischeri",25774,NA,NA
"Vachellia.fischeri",25776,NA,NA
"Vachellia.fischeri",25054,NA,NA
"Vachellia.fischeri",27931,NA,NA
"Vachellia.fischeri",25415,NA,NA
"Vachellia.fischeri",24695,NA,NA
"Vachellia.fischeri",25056,NA,NA
"Vachellia.fischeri",24336,NA,NA
"Vachellia.flava",34728,NA,NA
"Vachellia.flava",34729,NA,NA
"Vachellia.flava",34744,NA,NA
"Vachellia.flava",34745,NA,NA
"Vachellia.flava",34773,NA,NA
"Vachellia.flava",37986,NA,NA
"Vachellia.flava",35499,NA,NA
"Vachellia.flava",35511,NA,NA
"Vachellia.flava",35805,NA,NA
"Vachellia.flava",37297,NA,NA
"Vachellia.flava",37625,NA,NA
"Vachellia.flava",37646,NA,NA
"Vachellia.flava",38038,NA,NA
"Vachellia.flava",38399,NA,NA
"Vachellia.flava",29732,NA,NA
"Vachellia.flava",29376,NA,NA
"Vachellia.flava",31539,NA,NA
"Vachellia.flava",32984,NA,NA
"Vachellia.flava",34021,NA,NA
"Vachellia.flava",34391,NA,NA
"Vachellia.flava",35085,NA,NA
"Vachellia.flava",35100,NA,NA
"Vachellia.flava",36526,NA,NA
"Vachellia.flava",37312,NA,NA
"Vachellia.flava",39117,NA,NA
"Vachellia.flava",39837,NA,NA
"Vachellia.flava",37985,NA,NA
"Vachellia.flava",35094,NA,NA
"Vachellia.flava",35098,NA,NA
"Vachellia.flava",35446,NA,NA
"Vachellia.flava",35851,NA,NA
"Vachellia.flava",36201,NA,NA
"Vachellia.flava",39838,NA,NA
"Vachellia.flava",32981,NA,NA
"Vachellia.flava",36190,NA,NA
"Vachellia.flava",33702,NA,NA
"Vachellia.flava",34780,NA,NA
"Vachellia.flava",32624,NA,NA
"Vachellia.flava",35863,NA,NA
"Vachellia.flava",32623,NA,NA
"Vachellia.gentlei",35369,NA,NA
"Vachellia.gentlei",35371,NA,NA
"Vachellia.gentlei",35372,NA,NA
"Vachellia.gentlei",35731,NA,NA
"Vachellia.gentlei",35732,NA,NA
"Vachellia.gentlei",34652,NA,NA
"Vachellia.gentlei",35012,NA,NA
"Vachellia.gentlei",34650,NA,NA
"Vachellia.gerrardii",18926,4,1
"Vachellia.gerrardii",21813,4,1
"Vachellia.gerrardii",23610,4,1
"Vachellia.gerrardii",21092,4,1
"Vachellia.gerrardii",21100,4,1
"Vachellia.gerrardii.subsp..gerrardii",23614,NA,NA
"Vachellia.gerrardii.subsp..gerrardii",24695,NA,NA
"Vachellia.gerrardii.subsp..gerrardii",24697,NA,NA
"Vachellia.gerrardii.subsp..gerrardii",40177,NA,NA
"Vachellia.gerrardii.subsp..gerrardii",24698,NA,NA
"Vachellia.gerrardii.subsp..gerrardii",25415,NA,NA
"Vachellia.gerrardii.subsp..gerrardii",25776,NA,NA
"Vachellia.gerrardii.subsp..gerrardii",26494,NA,NA
"Vachellia.gerrardii.subsp..gerrardii",26498,NA,NA
"Vachellia.gerrardii.subsp..gerrardii",26854,NA,NA
"Vachellia.gerrardii.subsp..gerrardii",25779,NA,NA
"Vachellia.gerrardii.subsp..gerrardii",26134,NA,NA
"Vachellia.gerrardii.subsp..gerrardii",26135,NA,NA
"Vachellia.gladiata",37515,NA,NA
"Vachellia.glandulifera",39675,NA,NA
"Vachellia.glandulifera",39316,NA,NA
"Vachellia.glandulifera",39676,NA,NA
"Vachellia.glandulifera",38599,NA,NA
"Vachellia.glandulifera",40037,NA,NA
"Vachellia.glandulifera",38959,NA,NA
"Vachellia.globulifera",37172,NA,NA
"Vachellia.globulifera",34652,NA,NA
"Vachellia.globulifera",35731,NA,NA
"Vachellia.globulifera",36090,NA,NA
"Vachellia.grandicornuta",17128,4,1
"Vachellia.grandicornuta",16052,4,1
"Vachellia.grandicornuta",16047,4,1
"Vachellia.grandicornuta",18203,4,1
"Vachellia.grandicornuta",17484,4,1
"Vachellia.grandicornuta",18207,4,1
"Vachellia.grandicornuta",16407,4,1
"Vachellia.grandicornuta",16768,4,1
"Vachellia.grandicornuta",16050,4,1
"Vachellia.grandicornuta",16409,4,1
"Vachellia.grandicornuta",17486,4,1
"Vachellia.grandicornuta",17496,4,1
"Vachellia.grandicornuta",16767,4,1
"Vachellia.guanacastensis",32135,NA,NA
"Vachellia.guanacastensis",33214,NA,NA
"Vachellia.gummifera",41572,NA,NA
"Vachellia.gummifera",41573,NA,NA
"Vachellia.gummifera",41212,NA,NA
"Vachellia.gummifera",41571,NA,NA
"Vachellia.gummifera",43375,NA,NA
"Vachellia.haematoxylon",15324,4,1
"Vachellia.haematoxylon",16038,4,1
"Vachellia.haematoxylon",15681,4,1
"Vachellia.haematoxylon",15322,4,1
"Vachellia.haematoxylon",14602,4,1
"Vachellia.haematoxylon",14246,4,1
"Vachellia.haematoxylon",16758,4,1
"Vachellia.haematoxylon",14964,4,1
"Vachellia.haematoxylon",14960,4,1
"Vachellia.haematoxylon",16409,4,1
"Vachellia.haematoxylon",14603,4,1
"Vachellia.haematoxylon",15323,4,1
"Vachellia.haematoxylon",14247,4,1
"Vachellia.haematoxylon",13885,4,1
"Vachellia.haematoxylon",16757,4,1
"Vachellia.haematoxylon",14962,4,1
"Vachellia.haematoxylon",14963,4,1
"Vachellia.haematoxylon",16400,4,1
"Vachellia.haematoxylon",14243,4,1
"Vachellia.haematoxylon",15321,4,1
"Vachellia.haematoxylon",15325,4,1
"Vachellia.haematoxylon",13883,4,1
"Vachellia.haematoxylon",14605,4,1
"Vachellia.haematoxylon",14245,4,1
"Vachellia.haematoxylon",14244,4,1
"Vachellia.harmandiana",32685,NA,NA
"Vachellia.harmandiana",33760,NA,NA
"Vachellia.harmandiana",34120,NA,NA
"Vachellia.harmandiana",34483,NA,NA
"Vachellia.harmandiana",35919,NA,NA
"Vachellia.hebeclada",18204,NA,NA
"Vachellia.hebeclada.subsp..chobiensis",17844,NA,NA
"Vachellia.hebeclada.subsp..chobiensis",18564,NA,NA
"Vachellia.hebeclada.subsp..chobiensis",18922,NA,NA
"Vachellia.hebeclada.subsp..chobiensis",15686,NA,NA
"Vachellia.hebeclada.subsp..chobiensis",16036,NA,NA
"Vachellia.hebeclada.subsp..chobiensis",19280,NA,NA
"Vachellia.hebeclada.subsp..chobiensis",19285,NA,NA
"Vachellia.hebeclada.subsp..chobiensis",19646,NA,NA
"Vachellia.hebeclada.subsp..chobiensis",20004,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",13886,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",14245,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",14246,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",14603,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",14605,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",14959,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",14964,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",17477,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",17478,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",15325,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",17119,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",17127,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",14606,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",14607,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",14966,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",14967,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",15323,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",15324,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",17118,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",15686,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",16403,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",17479,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",15326,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",15687,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",16767,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",17481,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",17482,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",16402,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",15689,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",16404,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",16406,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",17486,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",17843,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",17846,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",16765,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",14965,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",16046,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",17485,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",18924,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",18925,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",19285,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",16757,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",17847,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",19644,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",18564,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",18199,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",18203,NA,NA
"Vachellia.hebeclada.subsp..hebeclada",18195,NA,NA
"Vachellia.hebeclada.subsp..tristis",20715,NA,NA
"Vachellia.hebeclada.subsp..tristis",20362,NA,NA
"Vachellia.hebeclada.subsp..tristis",19276,NA,NA
"Vachellia.hebeclada.subsp..tristis",19995,NA,NA
"Vachellia.hebeclada.subsp..tristis",19273,NA,NA
"Vachellia.hebeclada.subsp..tristis",20354,NA,NA
"Vachellia.hebeclada.subsp..tristis",20358,NA,NA
"Vachellia.hebeclada.subsp..tristis",18922,NA,NA
"Vachellia.hebeclada.subsp..tristis",19636,NA,NA
"Vachellia.hebeclada.subsp..tristis",19635,NA,NA
"Vachellia.hebeclada.subsp..tristis",19279,NA,NA
"Vachellia.hebeclada.subsp..tristis",18914,NA,NA
"Vachellia.hebeclada.subsp..tristis",18195,NA,NA
"Vachellia.hindsii",36436,NA,NA
"Vachellia.hindsii",33572,NA,NA
"Vachellia.hindsii",33213,NA,NA
"Vachellia.hindsii",34292,NA,NA
"Vachellia.hindsii",37515,NA,NA
"Vachellia.hindsii",34288,NA,NA
"Vachellia.hindsii",34647,NA,NA
"Vachellia.hindsii",34648,NA,NA
"Vachellia.hindsii",34650,NA,NA
"Vachellia.hindsii",35002,NA,NA
"Vachellia.hindsii",35007,NA,NA
"Vachellia.hindsii",36435,NA,NA
"Vachellia.hindsii",36795,NA,NA
"Vachellia.hindsii",37155,NA,NA
"Vachellia.hindsii",33931,NA,NA
"Vachellia.hindsii",36076,NA,NA
"Vachellia.hindsii",37874,NA,NA
