"","WorldID","spines","no_spines","extinct","extant","plant_richness","MeanTemp","legthDry","meanBA","continent","country","perc_spines","perc_no_spines"
"3709",25844,1,7,2,4,8,26.5287636922829,0.5125,0.02318312,"AS","Indonesia",0.125,0.875
"3719",25855,0,4,0,2,4,26.6827106109032,1.4625,0.090090848,"AS","Indonesia",0,1
"3737",25882,0,5,0,0,5,24.9516208671388,0,NA,"OC","Papua New Guinea",0,1
"3738",25884,0,4,0,0,4,26.200815142642,0,4.24e-05,"OC","Papua New Guinea",0,1
"3740",26020,2,3,2,0,5,23.2975091977871,9.91428571428571,0.00010292,"AM","Ecuador",0.4,0.6
"3743",26023,8,48,12,0,56,24.1452931461753,0,NA,"AM","Ecuador",0.142857142857143,0.857142857142857
"3744",26024,14,70,11,0,84,24.8090569225423,0,NA,"AM","Ecuador",0.166666666666667,0.833333333333333
"3745",26025,1,3,11,0,4,24.8832694147969,0,NA,"AM","Peru",0.25,0.75
"3747",26027,0,22,12,0,22,25.122499808287,0,NA,"AM","Colombia",0,1
"3748",26028,4,18,12,0,22,25.0888002858494,0,NA,"AM","Colombia",0.181818181818182,0.818181818181818
"3750",26030,0,52,12,0,52,25.2609157300257,0,NA,"AM","Colombia",0,1
"3751",26031,2,24,12,0,26,25.2898991836296,0,NA,"AM","Brazil",0.0769230769230769,0.923076923076923
"3753",26033,1,6,14,0,7,25.7489103666592,0,NA,"AM","Brazil",0.142857142857143,0.857142857142857
"3754",26034,1,5,14,0,6,25.9630492888091,0,NA,"AM","Brazil",0.166666666666667,0.833333333333333
"3755",26035,2,14,12,0,16,26.1320420768235,0,NA,"AM","Brazil",0.125,0.875
"3759",26039,0,11,15,0,11,25.9622070705498,0.314285714285714,NA,"AM","Brazil",0,1
"3760",26040,0,11,15,1,11,26.4178663136758,0.914285714285714,NA,"AM","Brazil",0,1
"3761",26041,2,43,17,1,45,25.9917765947489,2.61428571428571,NA,"AM","Brazil",0.0444444444444444,0.955555555555556
"3762",26042,0,8,17,1,8,26.3056318625426,3.51428571428571,8.43e-05,"AM","Brazil",0,1
"3763",26043,0,4,17,0,4,26.701199789187,3.4,0.000111448,"AM","Brazil",0,1
"3764",26044,1,9,17,0,10,26.5823259849688,4.01428571428571,3.16e-05,"AM","Brazil",0.1,0.9
"3765",26045,0,5,19,0,5,26.8099542032668,4.6,0.001189473,"AM","Brazil",0,1
"3770",26050,2,8,19,0,10,26.9301742312672,4.61428571428571,NA,"AM","Brazil",0.2,0.8
"3771",26051,0,4,19,0,4,27.0770876809354,5.07142857142857,0.000120999,"AM","Brazil",0,1
"3772",26052,0,11,19,0,11,26.8019141136072,5.3,0.004423455,"AM","Brazil",0,1
"3773",26053,2,6,19,0,8,26.5876098774292,5.62857142857143,0.000336158,"AM","Brazil",0.25,0.75
"3774",26054,1,11,19,0,12,26.3060898172986,5.32857142857143,NA,"AM","Brazil",0.0833333333333333,0.916666666666667
"3775",26055,2,10,19,0,12,26.7726191957355,5.32857142857143,NA,"AM","Brazil",0.166666666666667,0.833333333333333
"3776",26056,3,1,18,0,4,26.9433332654583,5.41428571428571,0.006269373,"AM","Brazil",0.75,0.25
"3778",26058,1,6,15,0,7,26.8743588031867,6.07142857142857,0.000423881,"AM","Brazil",0.142857142857143,0.857142857142857
"3779",26059,4,5,15,0,9,26.8685440875672,6.88571428571429,0.000371735,"AM","Brazil",0.444444444444444,0.555555555555556
"3782",26110,0,4,0,4,4,25.1119593115517,5.14285714285714,0.000937854,"AF","Gabon",0,1
"3783",26111,0,4,0,5,4,24.5170695062085,4.05714285714286,0.000141472,"AF","Gabon",0,1
"3801",26129,4,6,0,6,10,19.3987728955545,2.65714285714286,0.000368575,"AF","Burundi",0.4,0.6
"3802",26130,6,8,3,4,14,18.9247161132512,4.57142857142857,0.002510984,"AF","Burundi",0.428571428571429,0.571428571428571
"3803",26131,2,6,3,11,8,20.6666391793625,4.85714285714286,0.011007235,"AF","Burundi",0.25,0.75
"3809",26137,5,2,6,16,7,21.9608241999979,8.87142857142857,0.011722959,"AF","Kenya",0.714285714285714,0.285714285714286
"3810",26138,8,1,6,17,9,20.9841117249522,6.9,0.004666731,"AF","Kenya",0.888888888888889,0.111111111111111
"3811",26139,4,0,6,15,4,25.3565384885767,8.75714285714286,0.031512108,"AF","Kenya",1,0
"3812",26140,4,0,3,15,4,26.7264193365425,9.94285714285714,0.018195128,"AF","Kenya",1,0
"3819",26205,1,5,1,3,6,26.7939470275418,0.514285714285714,0.017623827,"AS","Indonesia",0.166666666666667,0.833333333333333
"3842",26241,0,12,0,0,12,25.6850916782142,0.0428571428571429,NA,"AS","Indonesia",0,1
"3843",26242,0,4,0,0,4,26.4939015299409,0,NA,"OC","Papua New Guinea",0,1
"3846",26381,0,5,2,0,5,22.5978055187508,6.4875,0.002235437,"AM","Ecuador",0,1
"3847",26382,4,19,8,1,23,11.8712592576185,1.0875,0.000171942,"AM","Ecuador",0.173913043478261,0.826086956521739
"3848",26383,3,25,11,1,28,23.3296481373575,0,NA,"AM","Ecuador",0.107142857142857,0.892857142857143
"3849",26384,14,62,11,0,76,24.7551853594957,0,NA,"AM","Ecuador",0.184210526315789,0.81578947368421
"3850",26385,2,10,11,0,12,24.8006853373845,0,NA,"AM","Ecuador",0.166666666666667,0.833333333333333
"3852",26387,0,14,12,0,14,24.9168241960031,0,NA,"AM","Colombia",0,1
"3853",26388,0,6,12,0,6,24.9548798216714,0,NA,"AM","Colombia",0,1
"3854",26389,0,10,12,0,10,25.0503795602587,0,0.000756691,"AM","Colombia",0,1
"3855",26390,0,8,12,0,8,25.1079350210119,0,NA,"AM","Colombia",0,1
"3856",26391,0,24,12,0,24,25.2171109911248,0,NA,"AM","Brazil",0,1
"3858",26393,1,4,14,0,5,25.6017777197449,0,NA,"AM","Brazil",0.2,0.8
"3860",26395,0,9,16,0,9,25.9924907744372,0,NA,"AM","Brazil",0,1
"3861",26396,0,4,15,0,4,25.5808512066029,0,NA,"AM","Brazil",0,1
"3864",26399,0,21,15,0,21,26.0678704083407,0.025,0.000377455,"AM","Brazil",0,1
"3865",26400,0,11,15,1,11,25.7695555273692,0,0.004574398,"AM","Brazil",0,1
"3869",26404,1,10,17,0,11,26.6532222334544,3.7625,0.000707491,"AM","Brazil",0.0909090909090909,0.909090909090909
"3870",26405,2,20,17,0,22,27.1182222742505,4.35,0.000117354,"AM","Brazil",0.0909090909090909,0.909090909090909
"3873",26408,0,22,19,0,22,26.9798888361896,4,8.96e-05,"AM","Brazil",0,1
"3874",26409,0,33,19,0,33,26.8774538684774,4,NA,"AM","Brazil",0,1
"3875",26410,0,9,17,0,9,26.9809260352453,4,0.001498953,"AM","Brazil",0,1
"3876",26411,0,5,19,0,5,27.0643240409427,4.0125,0.001170193,"AM","Brazil",0,1
"3877",26412,4,28,19,0,32,26.6817404879464,3.2125,4.96e-05,"AM","Brazil",0.125,0.875
"3878",26413,1,12,19,0,13,26.6875925756384,4.1375,0.000570107,"AM","Brazil",0.0769230769230769,0.923076923076923
"3879",26414,0,10,19,0,10,26.3480464956495,4.975,0.010424283,"AM","Brazil",0,1
"3880",26415,1,5,19,0,6,26.3980646959941,5,NA,"AM","Brazil",0.166666666666667,0.833333333333333
"3881",26416,2,2,18,0,4,26.4722960473873,5.0125,NA,"AM","Brazil",0.5,0.5
"3883",26471,1,9,0,5,10,24.5305741548538,3.9875,1.12e-05,"AF","Gabon",0.1,0.9
"3885",26473,0,4,0,3,4,22.5259814479616,3.2375,NA,"AF","Gabon",0,1
"3907",26495,3,1,7,12,4,22.1301759327783,7.425,0.073652277,"AF","Kenya",0.75,0.25
"3909",26497,4,0,6,15,4,22.845407387239,9.5625,0.002368233,"AF","Kenya",1,0
"3910",26498,6,1,7,14,7,21.0908425949238,6.375,0.000200292,"AF","Kenya",0.857142857142857,0.142857142857143
"3913",26501,3,2,3,14,5,27.2410648040418,6.525,0.008194498,"AF","Kenya",0.6,0.4
"3914",26502,2,2,4,11,4,26.3649906031291,8.275,0.039674992,"AF","Kenya",0.5,0.5
"3919",26563,0,4,1,4,4,26.3322684996216,0.025,NA,"AS","Indonesia",0,1
"3921",26565,0,4,1,3,4,26.7312684744376,0,NA,"AS","Indonesia",0,1
"3950",26743,0,23,14,1,23,23.2831410307587,0,NA,"AM","Ecuador",0,1
"3951",26744,0,21,13,0,21,24.6550366307353,0,NA,"AM","Ecuador",0,1
"3952",26745,2,24,11,0,26,24.8576374682751,0,NA,"AM","Ecuador",0.0769230769230769,0.923076923076923
"3953",26746,2,12,12,0,14,24.8353573084751,0,NA,"AM","Colombia",0.142857142857143,0.857142857142857
"3955",26748,0,13,12,0,13,24.7564194415515,0,NA,"AM","Colombia",0,1
"3956",26749,0,52,12,0,52,24.9743224177168,0,NA,"AM","Colombia",0,1
"3957",26750,0,21,12,0,21,25.1612819395659,0,NA,"AM","Colombia",0,1
"3960",26753,0,5,14,0,5,25.4350369752108,0,NA,"AM","Brazil",0,1
"3961",26754,0,8,14,0,8,25.5014654714983,0,NA,"AM","Brazil",0,1
"3964",26757,1,5,17,0,6,25.7465565456139,0,NA,"AM","Brazil",0.166666666666667,0.833333333333333
"3965",26758,0,23,15,0,23,26.1366850154304,0,9.18e-05,"AM","Brazil",0,1
"3966",26759,5,14,15,0,19,25.8958881979024,0,NA,"AM","Brazil",0.263157894736842,0.736842105263158
"3967",26760,0,4,15,1,4,25.7079577688769,0,NA,"AM","Brazil",0,1
"3968",26761,1,14,17,1,15,25.667124516798,0.271428571428571,NA,"AM","Brazil",0.0666666666666667,0.933333333333333
"3971",26764,1,17,17,0,18,26.1811538474464,3.55714285714286,NA,"AM","Brazil",0.0555555555555556,0.944444444444444
"3973",26766,4,6,19,0,10,25.2342399097624,4.45714285714286,0.000143923,"AM","Brazil",0.4,0.6
"3974",26767,0,4,19,0,4,25.7741208762913,4.35714285714286,0.003374912,"AM","Brazil",0,1
"3975",26768,3,39,19,0,42,26.7713186952221,4.01428571428571,NA,"AM","Brazil",0.0714285714285714,0.928571428571429
"3976",26769,1,14,19,0,15,26.8817400822273,3.2,NA,"AM","Brazil",0.0666666666666667,0.933333333333333
"3979",26772,0,7,19,0,7,26.690173919035,2.48571428571429,0.001559007,"AM","Brazil",0,1
"3980",26773,2,21,19,0,23,26.4371339336856,3.7,NA,"AM","Brazil",0.0869565217391304,0.91304347826087
"3982",26775,0,4,19,0,4,26.4749086851602,5,NA,"AM","Brazil",0,1
"3987",26832,0,15,0,3,15,23.3312087953309,3.25714285714286,NA,"AF","Gabon",0,1
"3988",26833,1,7,0,3,8,24.3096336927169,3.32857142857143,6.97e-05,"AF","Gabon",0.125,0.875
"4005",26850,2,4,1,6,6,18.8015476080961,4.3,0.002641483,"AF","Rwanda",0.333333333333333,0.666666666666667
"4006",26851,2,10,3,12,12,20.3430128262593,4.62857142857143,0.080832907,"AF","Rwanda",0.166666666666667,0.833333333333333
"4007",26852,4,3,4,10,7,21.3304579016927,3.94285714285714,0.014688922,"AF","Uganda",0.571428571428571,0.428571428571429
"4009",26854,4,0,6,6,4,23.3657786543989,4.07142857142857,NA,"AF","Kenya",1,0
"4010",26855,3,1,8,12,4,21.0176740042019,4.81428571428571,0.010039181,"AF","Kenya",0.75,0.25
"4011",26856,4,0,7,14,4,18.4605586134034,8.02857142857143,0.022226341,"AF","Kenya",1,0
"4016",26861,6,0,4,12,6,27.7329578981295,10.2285714285714,0.016016362,"AF","Kenya",1,0
"4017",26862,4,0,4,13,4,27.0500732303102,6.47142857142857,0.002513765,"AF","Kenya",1,0
"4027",26931,0,4,0,2,4,25.6974909232213,0,0.003368458,"AS","Indonesia",0,1
"4030",26934,0,5,0,2,5,26.0466757070451,0,NA,"AS","Indonesia",0,1
"4033",26937,0,11,0,2,11,25.9348169235956,0,0.006681728,"AS","Indonesia",0,1
"4045",26955,0,5,0,0,5,26.3656686717337,0,NA,"AS","Indonesia",0,1
"4048",27090,3,2,0,0,5,23.4010439988021,8.0125,NA,"AM","Ecuador",0.6,0.4
"4049",27100,8,15,2,0,23,24.2106226704496,9.35,NA,"AM","Ecuador",0.347826086956522,0.652173913043478
"4051",27102,3,2,3,1,5,11.0898351632942,1.7625,1.09e-05,"AM","Ecuador",0.6,0.4
"4052",27103,0,14,14,1,14,18.9569871333056,0,NA,"AM","Ecuador",0,1
"4053",27104,2,31,15,0,33,24.8012365063468,0,0.001335315,"AM","Ecuador",0.0606060606060606,0.93939393939394
"4054",27105,0,12,11,0,12,24.8675277521322,0,NA,"AM","Colombia",0,1
"4055",27106,0,14,12,0,14,24.9013829833859,0,0.001309318,"AM","Colombia",0,1
"4056",27107,0,6,12,0,6,24.707966990698,0,NA,"AM","Colombia",0,1
"4057",27108,0,10,12,0,10,24.6208332722004,0,NA,"AM","Colombia",0,1
"4058",27109,0,7,12,0,7,24.6943496028146,0,NA,"AM","Colombia",0,1
"4062",27113,2,23,14,0,25,25.4410624697968,0,NA,"AM","Brazil",0.08,0.92
"4064",27115,1,10,16,0,11,25.7393679538489,0,NA,"AM","Brazil",0.0909090909090909,0.909090909090909
"4065",27116,0,8,17,0,8,25.8927654942313,0,5.02e-05,"AM","Brazil",0,1
"4066",27117,0,14,17,0,14,26.0515202363332,0,8.2e-05,"AM","Brazil",0,1
"4067",27118,0,4,17,0,4,25.8367859148717,0,NA,"AM","Brazil",0,1
"4068",27119,0,4,17,1,4,25.8037914101457,0,0.000115442,"AM","Brazil",0,1
"4069",27120,1,3,17,1,4,25.5272616606492,0,NA,"AM","Brazil",0.25,0.75
"4077",27128,1,19,19,1,20,26.1103846480122,3.95,NA,"AM","Brazil",0.05,0.95
"4078",27129,1,15,19,1,16,26.7000458518227,3.6625,0.000669549,"AM","Brazil",0.0625,0.9375
"4080",27131,1,6,2,0,7,26.5741023884588,3,0.000232839,"AM","Brazil",0.142857142857143,0.857142857142857
"4081",27132,2,10,7,0,12,26.6130397915403,3.5125,0.000490608,"AM","Brazil",0.166666666666667,0.833333333333333
"4082",27133,2,4,19,0,6,26.5418858784896,4.2875,NA,"AM","Brazil",0.333333333333333,0.666666666666667
"4085",27190,0,6,0,4,6,25.3953479492621,3.375,0.023016165,"AF","Gabon",0,1
"4087",27192,0,4,0,4,4,24.4799542030572,3.4125,NA,"AF","Gabon",0,1
"4089",27194,0,6,0,4,6,24.2772161483765,3,NA,"AF","Gabon",0,1
"4106",27211,2,4,4,11,6,20.7111538401454,4,0.00290336,"AF","Uganda",0.333333333333333,0.666666666666667
"4112",27217,6,0,7,15,6,15.4484248958665,5.1625,0.001483216,"AF","Kenya",1,0
"4113",27218,5,0,6,16,5,18.9732692304166,3.9875,0.002581595,"AF","Kenya",1,0
"4114",27219,3,1,5,15,4,25.9870146445739,5.8625,0.019309551,"AF","Kenya",0.75,0.25
"4115",27220,4,0,4,13,4,27.6927655735295,10.2,0.015981999,"AF","Kenya",1,0
"4118",27223,4,1,6,6,5,26.7466299373152,9.0625,0.001411125,"AF","Somalia",0.8,0.2
"4120",27281,0,6,1,6,6,23.3864468804209,0,NA,"AS","Indonesia",0,1
"4122",27283,0,6,0,4,6,26.2768683302534,0,NA,"AS","Indonesia",0,1
"4128",27293,0,4,0,2,4,24.8997893455701,0,0.000535145,"AS","Indonesia",0,1
"4132",27297,2,10,0,2,12,26.4634066258595,0,NA,"AS","Indonesia",0.166666666666667,0.833333333333333
"4133",27298,1,9,0,2,10,26.6407145657382,0.2,NA,"AS","Indonesia",0.1,0.9
"4141",27460,1,3,2,0,4,24.5098351171165,8.975,NA,"AM","Ecuador",0.25,0.75
"4142",27461,0,4,2,0,4,24.1792765528291,4.9375,NA,"AM","Ecuador",0,1
"4143",27462,3,2,3,1,5,15.9324633681533,1.75,0.000381071,"AM","Ecuador",0.6,0.4
"4144",27463,2,4,14,2,6,16.570952379941,1.9625,NA,"AM","Colombia",0.333333333333333,0.666666666666667
"4145",27464,0,8,14,2,8,24.6894047953707,0,NA,"AM","Colombia",0,1
"4146",27465,2,8,14,0,10,24.8684982851748,0,1.55e-05,"AM","Colombia",0.2,0.8
"4147",27466,0,4,14,0,4,24.8297437875699,0.15,6.22e-06,"AM","Colombia",0,1
"4149",27468,0,5,14,0,5,24.5246886412303,0.075,NA,"AM","Colombia",0,1
"4150",27469,0,5,12,0,5,24.6071975573515,0,NA,"AM","Colombia",0,1
"4151",27470,2,30,12,0,32,24.5375639442122,0,NA,"AM","Brazil",0.0625,0.9375
"4152",27471,0,4,14,0,4,24.9621245971093,0,NA,"AM","Brazil",0,1
"4153",27472,1,11,14,0,12,25.2597343820355,0,NA,"AM","Brazil",0.0833333333333333,0.916666666666667
"4154",27473,0,15,14,0,15,25.4327656995683,0,NA,"AM","Brazil",0,1
"4155",27474,2,12,14,0,14,25.10346170249,0,NA,"AM","Brazil",0.142857142857143,0.857142857142857
"4156",27475,0,4,16,0,4,24.5507877050302,0.525,NA,"AM","Brazil",0,1
"4159",27478,0,6,17,0,6,25.9798992735126,0.925,NA,"AM","Brazil",0,1
"4160",27479,0,7,17,1,7,26.0098350800874,0.6625,NA,"AM","Brazil",0,1
"4196",27573,3,1,6,4,4,21.4979944969708,2.9375,0.000155752,"AF","Uganda",0.75,0.25
"4197",27574,2,2,5,6,4,22.409450514238,3.075,0.001022308,"AF","Kenya",0.5,0.5
"4198",27575,6,4,8,9,10,21.037637362288,2.925,0.000671781,"AF","Kenya",0.6,0.4
"4201",27578,5,0,6,17,5,20.9866483540762,6.525,0.00196046,"AF","Kenya",1,0
"4202",27579,7,0,5,15,7,26.2765292958899,6.0125,0.00064678,"AF","Kenya",1,0
"4206",27583,4,1,5,7,5,27.618754579558,6.3375,0.003658246,"AF","Somalia",0.8,0.2
"4219",27652,0,5,0,2,5,26.3324360967992,0,0.006303071,"AS","Indonesia",0,1
"4224",27657,2,12,0,2,14,26.2799084038088,0,NA,"AS","Indonesia",0.142857142857143,0.857142857142857
"4231",27664,1,4,1,1,5,24.9304761935503,0.9,1.33e-05,"AS","Indonesia",0.2,0.8
"4236",27822,0,6,4,0,6,22.3646062155783,0,5.64e-06,"AM","Colombia",0,1
"4237",27823,4,20,3,2,24,13.8977747140132,2.12857142857143,0.000311992,"AM","Colombia",0.166666666666667,0.833333333333333
"4239",27825,3,20,15,2,23,25.1147618692,0.171428571428571,7.89e-07,"AM","Colombia",0.130434782608696,0.869565217391304
"4240",27826,1,5,15,1,6,24.8729396748455,0.471428571428571,0.000104779,"AM","Colombia",0.166666666666667,0.833333333333333
"4243",27829,0,5,12,0,5,24.4191852256929,0,0.000555307,"AM","Colombia",0,1
"4247",27833,0,16,14,0,16,25.302142848724,0,NA,"AM","Brazil",0,1
"4248",27834,0,12,16,0,12,25.08672176534,0,NA,"AM","Brazil",0,1
"4249",27835,0,10,16,0,10,23.1557325983222,0.157142857142857,NA,"AM","Brazil",0,1
"4250",27836,0,4,17,0,4,24.5570238207723,0.3,NA,"AM","Brazil",0,1
"4252",27838,0,5,17,0,5,25.6415474697784,2.7,NA,"AM","Brazil",0,1
"4253",27839,2,21,17,1,23,26.1532874135307,5.05714285714286,NA,"AM","Brazil",0.0869565217391304,0.91304347826087
"4254",27840,1,10,19,1,11,25.85779314373,5.05714285714286,NA,"AM","Brazil",0.0909090909090909,0.909090909090909
"4255",27841,0,4,19,1,4,25.2721612285782,4.01428571428571,NA,"AM","Brazil",0,1
"4257",27843,0,6,19,0,6,24.9023443810669,1.8,NA,"AM","Brazil",0,1
"4260",27846,1,5,19,0,6,25.2730310611236,3.87142857142857,NA,"AM","Brazil",0.166666666666667,0.833333333333333
"4261",27847,1,5,19,0,6,25.4895054181417,3.87142857142857,NA,"AM","Brazil",0.166666666666667,0.833333333333333
"4262",27848,1,17,19,1,18,25.7349360413604,3.9,NA,"AM","Brazil",0.0555555555555556,0.944444444444444
"4263",27849,2,11,19,1,13,25.7831043961284,3.92857142857143,0.002744869,"AM","Brazil",0.153846153846154,0.846153846153846
"4265",27851,0,6,19,1,6,26.5191846365457,3.94285714285714,NA,"AM","Brazil",0,1
"4266",27910,0,14,0,4,14,25.4817492329594,2.1,NA,"AF","Equatorial Guinea",0,1
"4267",27911,0,28,0,4,28,22.7373168353196,2.02857142857143,NA,"AF","Equatorial Guinea",0,1
"4268",27912,0,16,0,4,16,23.3805128151681,2.52857142857143,NA,"AF","Equatorial Guinea",0,1
"4269",27913,0,5,0,5,5,24.0927745118683,3,NA,"AF","Gabon",0,1
"4287",27931,3,1,5,8,4,23.4894322219786,5.67142857142857,0.082055893,"AF","Uganda",0.75,0.25
"4291",27935,12,2,6,14,14,19.3638278349415,2.92857142857143,0.026204249,"AF","Kenya",0.857142857142857,0.142857142857143
"4292",27936,9,1,8,12,10,20.3616025744777,5.21428571428571,0.00011446,"AF","Kenya",0.9,0.1
"4312",28011,0,10,0,2,10,25.6885531439449,0,NA,"AS","Indonesia",0,1
"4313",28012,0,10,0,2,10,26.0874541356013,0,NA,"AS","Indonesia",0,1
"4314",28013,0,8,0,2,8,25.5374084308471,0,NA,"AS","Indonesia",0,1
"4318",28017,1,4,0,2,5,24.3097527683873,0,NA,"AS","Indonesia",0.2,0.8
"4319",28018,1,4,0,2,5,25.6173900950086,0.0571428571428571,NA,"AS","Indonesia",0.2,0.8
"4325",28025,0,4,1,1,4,25.3278663174137,1.17142857142857,0.001939791,"AS","Indonesia",0,1
"4327",28028,0,5,0,0,5,26.0229029819642,0.1,NA,"AS","Indonesia",0,1
"4330",28183,5,2,3,1,7,21.4644814735872,1.425,0.000273419,"AM","Colombia",0.714285714285714,0.285714285714286
"4331",28184,0,12,5,2,12,14.5151018424387,1.7875,1.45e-05,"AM","Colombia",0,1
"4332",28185,3,31,15,2,34,20.4720463020713,0.4375,3.86e-05,"AM","Colombia",0.0882352941176471,0.911764705882353
"4333",28186,1,12,16,1,13,24.9707500954028,1.0625,3.58e-05,"AM","Colombia",0.0769230769230769,0.923076923076923
"4334",28187,2,19,15,1,21,24.5780741419616,1.3,0.000154892,"AM","Colombia",0.0952380952380952,0.904761904761905
"4335",28188,0,16,14,1,16,24.50900007036,0.9875,4.99e-06,"AM","Colombia",0,1
"4336",28189,0,14,12,1,14,24.3848055809516,0.4625,NA,"AM","Colombia",0,1
"4338",28191,0,12,14,1,12,24.6985832136649,0,0.00020437,"AM","Brazil",0,1
"4339",28192,0,16,14,0,16,24.8855372896901,0,NA,"AM","Brazil",0,1
"4340",28193,3,6,14,0,9,25.1745554508986,0,NA,"AM","Brazil",0.333333333333333,0.666666666666667
"4342",28195,0,6,16,0,6,24.4277778734984,0.025,NA,"AM","Venezuela",0,1
"4343",28196,2,4,17,0,6,23.4963055057879,1.0625,0.00039557,"AM","Brazil",0.333333333333333,0.666666666666667
"4344",28197,0,22,17,0,22,24.5502498766228,1.9125,NA,"AM","Brazil",0,1
"4346",28199,0,8,19,1,8,25.6063147640228,5.6875,0.001635593,"AM","Brazil",0,1
"4348",28201,0,4,19,1,4,25.3028702907209,5.875,NA,"AM","Brazil",0,1
"4349",28202,0,6,19,1,6,25.0281942498242,2.8625,NA,"AM","Brazil",0,1
"4352",28205,0,4,19,0,4,25.1403610181808,3.9875,0.023464714,"AM","Brazil",0,1
"4353",28206,0,5,19,0,5,25.3064906517665,3.1375,NA,"AM","Brazil",0,1
"4355",28208,0,7,19,1,7,25.6862036897518,4,NA,"AM","Brazil",0,1
"4356",28209,0,12,19,1,12,25.4206759322131,4,NA,"AM","Brazil",0,1
"4357",28210,0,4,19,1,4,26.2207315988894,4,0.000574334,"AM","Brazil",0,1
"4359",28270,0,10,0,4,10,25.7939349760833,0.6625,NA,"AF","Cameroon",0,1
"4361",28272,0,12,1,4,12,23.3007499784893,2.9125,NA,"AF","Cameroon",0,1
"4362",28273,0,14,1,5,14,23.754620275674,3,NA,"AF","Cameroon",0,1
"4366",28277,2,12,0,4,14,24.730925905263,3,NA,"AF","Cameroon",0.142857142857143,0.857142857142857
"4380",28291,2,4,7,7,6,20.3348611752192,2.2375,0.008775034,"AF","Uganda",0.333333333333333,0.666666666666667
"4381",28292,6,6,5,7,12,24.2235000523814,3.25,0.118509704,"AF","Uganda",0.5,0.5
"4384",28295,4,0,8,11,4,23.7872036918004,7.125,0.147427399,"AF","Kenya",1,0
"4397",28359,1,4,2,5,5,25.0013890169285,0,0.000170433,"AS","Indonesia",0.2,0.8
"4398",28360,0,4,1,6,4,23.2130648037239,0,0.002099899,"AS","Indonesia",0,1
"4404",28370,0,6,0,2,6,26.6430461265423,0.15,NA,"AS","Indonesia",0,1
"4408",28374,0,10,0,2,10,25.0807222270966,0,NA,"AS","Indonesia",0,1
"4412",28378,1,7,1,2,8,25.6984815196638,0,0.004067361,"AS","Indonesia",0.125,0.875
"4417",28389,0,7,0,0,7,26.6648984368642,0.1625,NA,"AS","Indonesia",0,1
"4420",28544,3,8,4,2,11,15.3556043849105,1.21428571428571,0.000238536,"AM","Colombia",0.272727272727273,0.727272727272727
"4421",28545,6,8,9,2,14,18.6319322196555,2.2,2.36e-05,"AM","Colombia",0.428571428571429,0.571428571428571
"4422",28546,2,36,15,2,38,22.3104945498945,1.05714285714286,0.000281782,"AM","Colombia",0.0526315789473684,0.947368421052632
"4423",28547,3,23,16,1,26,24.6895880255507,1.34285714285714,0.000620821,"AM","Colombia",0.115384615384615,0.884615384615385
"4424",28548,0,6,13,1,6,25.0033516178201,1.01428571428571,0.000276669,"AM","Colombia",0,1
"4425",28549,0,4,12,1,4,24.7670786110036,1,6.72e-05,"AM","Colombia",0,1
"4427",28551,0,7,12,1,7,24.8251557659317,0.0142857142857143,NA,"AM","Colombia",0,1
"4428",28552,0,5,14,1,5,25.020485270853,0,NA,"AM","Colombia",0,1
"4429",28553,2,34,14,0,36,25.2258607502822,0,NA,"AM","Colombia",0.0555555555555556,0.944444444444444
